Longitude,Latitude,panel
13.220024821997367,52.44836885984031,18471
13.221159251815008,52.44840422828715,18472
13.222546227390666,52.44836057328604,18473
13.223974692364418,52.44810766238223,18474
13.226252421133989,52.44830969245043,18475
13.229054894316066,52.448236314467195,18476
13.229997317381663,52.44819010366885,18477
13.231792521413842,52.4482863759162,18478
13.232850254642031,52.448455461623986,18479
13.234546068199174,52.44857627267196,18480
13.236049634322153,52.44818354769139,18481
13.237744949925927,52.44845909296382,18482
13.239001105129423,52.448151432806036,18483
13.240778063371154,52.4481711786971,18484
13.243358485413285,52.448205769465055,18485
13.245409037500107,52.448545383352446,18486
13.246435138024943,52.44817506251797,18487
13.248007394339297,52.448444221699255,18488
13.249478150221925,52.44819726734175,18489
13.250958710593457,52.44833086209132,18490
13.252132799916994,52.44805627100241,18491
13.253980296817225,52.44828054136527,18492
13.261295997783845,52.44845560854128,18493
13.262468201051826,52.448256940150024,18494
13.265912249474482,52.44845460953003,18495
13.267328395999764,52.4482903626624,18496
13.26894788089745,52.44816745188419,18497
13.270291033280708,52.44832560443731,18498
13.271923398678277,52.44853956208752,18499
13.274667572754511,52.44826711455564,18500
13.277374675530034,52.448573374272954,18501
13.27857464610832,52.44834549702613,18502
13.280215650002445,52.44819170485924,18503
13.281847431984483,52.448218533084564,18504
13.283645461875622,52.4481048759751,18505
13.285034003806452,52.44817732521365,18506
13.28966691982099,52.44783688502962,18507
13.291601570683783,52.448628491845604,18508
13.293865529238689,52.448751657507145,18509
13.295367726988665,52.44816269975152,18510
13.296787851984265,52.448515509415515,18511
13.29863028922234,52.44848194907894,18512
13.300182435853035,52.44842368736781,18513
13.30142576970782,52.44819398352379,18514
13.303426808752144,52.448175371481966,18515
13.304454399890522,52.4485636696504,18516
13.305801042406308,52.448165749391286,18517
13.30703089831158,52.44796148922605,18518
13.30876683636298,52.448166405296384,18519
13.310527503410759,52.44857987602771,18520
13.311410798356937,52.44828082769356,18521
13.312263113479734,52.44819841881703,18522
13.314424976580831,52.44813630320523,18523
13.316135107156361,52.44819916344848,18524
13.317455745258167,52.44821650550245,18525
13.320703596523218,52.44816444325712,18526
13.32179693571397,52.44866033152837,18527
13.323562050590724,52.448085677468725,18528
13.32508196004232,52.44806523618815,18529
13.326869084681457,52.44809776135238,18530
13.329180678981723,52.44802530358932,18531
13.330912283770425,52.448305048325665,18532
13.332439586206702,52.44825676217234,18533
13.333712406886598,52.44831157955957,18534
13.33543572087083,52.44845084791645,18535
13.336727387384151,52.448139580196454,18536
13.33828319413973,52.44818536096563,18537
13.33960958057589,52.44836669965812,18538
13.342584715272185,52.44834092049242,18539
13.344438541006939,52.44848143991682,18540
13.346540590582297,52.448114139474626,18541
13.347028090967815,52.44851491257189,18542
13.348646125333701,52.44824289444719,18543
13.349957699681827,52.44831001394084,18544
13.351551752354814,52.44825673937807,18545
13.352989843515862,52.4487431845552,18546
13.354494599023074,52.44840198542633,18547
13.356809118346757,52.448128041335956,18548
13.358900699629375,52.44829149497323,18549
13.359560398796864,52.44857366528181,18550
13.361947288408347,52.44831681735207,18551
13.363411500678149,52.448264717861164,18552
13.364244000411887,52.44827930602923,18553
13.365875236822559,52.44813233004281,18554
13.368095414102633,52.44851291587674,18555
13.370727079048615,52.44824795441551,18556
13.372133261499247,52.44796064517716,18557
13.373480520651698,52.4479130256493,18558
13.374885629586583,52.44827052603439,18559
13.376602657747247,52.448112401570725,18560
13.378078186026597,52.44805958249507,18561
13.379281802016903,52.44814521797737,18562
13.381029390363903,52.44853028656179,18563
13.382699720425215,52.44817966192452,18564
13.384265055271264,52.44828706477065,18565
13.385449574080901,52.44822384020295,18566
13.389814583153255,52.4481912288198,18567
13.39142392118672,52.4482339590821,18568
13.393091765285208,52.448167778585834,18569
13.394532168351434,52.44821467095974,18570
13.39578340461939,52.44845716057748,18571
13.396984637347085,52.4485081639242,18572
13.40042210502473,52.44770512168579,18573
13.403334501442963,52.448246409597914,18574
13.404935563188465,52.448219268787774,18575
13.40649138101039,52.448177280615425,18576
13.409196283437952,52.448182948414356,18577
13.410517787859176,52.44830238928683,18578
13.412189886911573,52.4481390145926,18579
13.413585552459562,52.44816588497073,18580
13.415476083318104,52.44821446857126,18581
13.416952626441516,52.44830490713516,18582
13.421155730094545,52.44839620920214,18583
13.422392774503614,52.44863340099806,18584
13.423778557258023,52.44822563052941,18585
13.425675748892594,52.44840174503202,18586
13.426687293323031,52.448251686174785,18587
13.429529859941146,52.44910851609676,18588
13.430753946086828,52.447743358581484,18589
13.432658426815022,52.44904272009641,18590
13.434826722956283,52.448476752482414,18591
13.435752127848245,52.44826151473466,18592
13.437364244920802,52.44821289068225,18593
13.440401460003752,52.448086735382105,18594
13.441497878179876,52.44819794805401,18595
13.44328385363232,52.448253833683125,18596
13.444722547229858,52.4480834613308,18597
13.447695453969677,52.44825894808563,18598
13.449371467666577,52.44823946669708,18599
13.45066278850531,52.448276913925646,18600
13.455050359050723,52.448417703375014,18601
13.4564063965713,52.44833810162454,18602
13.45808308159035,52.448461247857196,18603
13.459392495804746,52.44817844221617,18604
13.461054907411828,52.44815271963267,18605
13.462649559054599,52.448729896859675,18606
13.463920031753252,52.44799504114277,18607
13.465321592541562,52.44803703629985,18608
13.466932236336422,52.44854805634034,18609
13.468169679114206,52.44817607878992,18610
13.469758728222002,52.44809860126198,18611
13.471179852455645,52.448159913272356,18612
13.472782353590096,52.44827167595125,18613
13.474364941929933,52.44793409959656,18614
13.475870206279632,52.44824628657423,18615
13.477065877918504,52.44814166910894,18616
13.481491600636804,52.448775205186884,18617
13.482658885499472,52.44807730567238,18618
13.48482162792788,52.448258248293584,18619
13.485679764639253,52.448160274779966,18620
13.488705204286342,52.4483181201686,18621
13.49216065277221,52.44821647286087,18622
13.493318863769359,52.44842888811265,18623
13.495041794582564,52.44809674527752,18624
13.498239599892413,52.448452524150206,18625
13.499389819820916,52.44821130384438,18626
13.500839408167867,52.448269387590926,18627
13.50258837483017,52.44838832247473,18628
13.505471474173875,52.4481821742803,18629
13.508445525220854,52.448094799886285,18630
13.509776702344743,52.448320241820866,18631
13.511132117676942,52.44818627786555,18632
13.514444883291695,52.4481445879418,18633
13.515680924221114,52.44840673271528,18634
13.516997091644429,52.44823616194954,18635
13.518496883846186,52.447993710043356,18636
13.51999901063657,52.448041730336485,18637
13.521851153763334,52.44844861414356,18638
13.52281806926595,52.44797413168921,18639
13.524395983039202,52.448464926189395,18640
13.52642586924804,52.44839547425805,18641
13.527103154035643,52.44793589633259,18642
13.528714196100266,52.44808708207171,18643
13.530548153216376,52.44847697016234,18644
13.533639586592907,52.448363276764205,18645
13.535194929326204,52.44822895014552,18646
13.536841256474887,52.44827155200243,18647
13.537632943042915,52.44840512896647,18648
13.539135765626472,52.44834360470528,18649
13.540904376410428,52.448299243566844,18650
13.542316289888518,52.44837177681292,18651
13.544943343935028,52.44850936055468,18652
13.54726361655161,52.44834566748213,18653
13.54983059039745,52.44830517405364,18654
13.551311259344102,52.448387121856086,18655
13.552646012611417,52.4484360488944,18656
13.554556287285452,52.44820281334945,18657
13.554831591814414,52.4483790418666,18658
13.557030789278004,52.448222347883274,18659
13.558701807582118,52.44828599266348,18660
13.560496090049277,52.44842399861788,18661
13.561567236420426,52.44818228438285,18662
13.562386930472027,52.447930536044936,18663
13.56445055109592,52.44826330735456,18664
13.567572706547455,52.44831035120985,18665
13.569011945110798,52.44812420274779,18666
13.570290922656804,52.44814876658878,18667
13.571369874185125,52.447915757479606,18668
13.574118432627554,52.44869004713055,18669
13.574721604488872,52.44827141509156,18670
13.57765962046285,52.4482332022543,18671
13.579161092955303,52.448306700144336,18672
13.58112163447693,52.44819506000053,18673
13.582273159105299,52.44809026334742,18674
13.583662768241712,52.44821501480791,18675
13.584767997939183,52.44835194669028,18676
13.587312142515913,52.44812705228905,18677
13.590011326290965,52.44822934923658,18678
13.592645127736725,52.44815052198787,18679
13.59395420057194,52.4483242083513,18680
13.595238661001796,52.448335046581306,18681
13.598828394021591,52.448124960856944,18682
13.600272422344537,52.448164664014676,18683
13.601101398373038,52.44870427454763,18684
13.602529223735743,52.44863291756171,18685
13.60809335156812,52.448644851491416,18686
13.611769396494486,52.44823685271259,18687
13.613775597527251,52.448003393022994,18688
13.614491814909208,52.44794856611876,18689
13.615669207910148,52.448462954217234,18690
13.617883247057701,52.448204517232256,18691
13.619276770507195,52.4483801956166,18692
13.620257554865313,52.448079041393896,18693
13.621909444410798,52.448273655965885,18694
13.623637305609993,52.44820132533191,18695
13.62488721164669,52.44840309843889,18696
13.62661899926012,52.44825087415706,18697
13.629817642486548,52.44817491761579,18698
13.631057698973144,52.44819728007028,18699
13.632474512397497,52.4482126,18700
13.63379618608554,52.447874008065384,18701
13.635342354801988,52.44853760848973,18702
13.636758497009025,52.448554945529835,18703
13.638584525898967,52.448294059129495,18704
13.640122543112101,52.44825972084405,18705
13.643364146791416,52.44843963219484,18706
13.642333018510904,52.44825808143891,18707
13.644497313299048,52.4481665103197,18708
13.645787026060017,52.44828448616967,18709
13.646762983724413,52.44867506568393,18710
13.654655347756607,52.44831296116007,18711
13.655819245933387,52.44825392246905,18712
13.657647520992647,52.448231277096205,18713
13.66060277823442,52.448059591026194,18714
13.66195490731528,52.44814451211173,18715
13.663882582253574,52.44819906322779,18716
13.665053935872807,52.44827384902697,18717
13.665960983182126,52.44835139102283,18718
13.668158323997895,52.448107374752915,18719
13.669160085780288,52.448304652653526,18720
13.671060594775554,52.44828993864012,18721
13.673915475089284,52.44866721556513,18722
13.677174332207548,52.449021191805244,18723
13.678893267191205,52.44886534054735,18724
13.681598939261296,52.44858958982926,18725
13.683712522426157,52.448377086666206,18726
13.685837969409492,52.448091278242586,18727
13.688811275467096,52.448350788874755,18728
13.691486274149467,52.44862177785324,18729
13.693322151114735,52.44818229608474,18730
13.69411676551666,52.44850680117136,18731
13.696221793440614,52.44796260489407,18732
13.697881836294059,52.44861315577188,18733
13.699098744113167,52.44834351781168,18734
13.701890287504561,52.44817497761039,18735
13.70586960025853,52.44736280447211,18736
13.706388991776985,52.449010448125875,18737
13.707577298762018,52.4486945414272,18738
13.71245732880867,52.447967700943245,18739
13.713306997266105,52.44880950631929,18740
13.716797411305658,52.44893935582123,18741
13.719974308763089,52.44863218205488,18742
13.721127676991411,52.44845227509637,18743
13.721946229265237,52.448430044469156,18744
13.724285154260311,52.44819557148835,18745
13.725083546878128,52.44811359927217,18746
13.727292143820046,52.44788599790888,18747
13.728847223181447,52.44772574314443,18748
13.729769812149167,52.44825977387924,18749
13.734332378055356,52.44837255378694,18750
13.735305820177457,52.44778717319874,18751
13.736763372518666,52.44924493550269,18752
13.739485025811426,52.448855362473296,18753
13.740354670261722,52.44845526641817,18754
13.742339058364228,52.4479728826908,18755
13.743129126428974,52.44846657385735,18756
13.745197501843696,52.44852274485126,18757
13.746403694743815,52.44837292805976,18758
13.74787820609029,52.44862207226701,18759
13.749231506083984,52.44841487389739,18760
13.112175782723208,52.44981677585955,18761
13.116347964476995,52.44944032698869,18762
13.118046581496335,52.44924666885088,18763
13.119313406628924,52.449017632139096,18764
13.122432616079701,52.449281786567845,18765
13.12409615106211,52.44919617998794,18766
13.129846949779806,52.449166120081024,18767
13.131214401208938,52.44889639885329,18768
13.134097326806366,52.44917371026682,18769
13.135686462342246,52.44881943225383,18770
13.136741671253771,52.44970219534291,18771
13.14038466885811,52.44924200877676,18772
13.140994159036854,52.44902914147439,18773
13.143479295516727,52.44934460898224,18774
13.146273626656706,52.4496910068988,18775
13.16820368061496,52.44917209806096,18776
13.178819107757683,52.448169657905986,18777
13.179091605375154,52.448448036328756,18778
13.180091008413912,52.44891299630231,18779
13.181985332343917,52.44895932616133,18780
13.183183171733845,52.44885989499483,18781
13.186105252876738,52.448693635828434,18782
13.187813606735356,52.448884704848524,18783
13.18888175302186,52.449126593978974,18784
13.190313010612538,52.44913231422328,18785
13.192141455408642,52.448598851020016,18786
13.19308258460279,52.449141067107554,18787
13.194812074273969,52.44961177687333,18788
13.196260386785019,52.44907401145587,18789
13.197938594906395,52.44991831570187,18790
13.199167304941307,52.44933062041876,18791
13.202620496847958,52.44862061116076,18792
13.203730623210161,52.44953451099744,18793
13.206893878591147,52.44989079117408,18794
13.210960370491348,52.44904195194102,18795
13.215648265421763,52.449409572523834,18796
13.217081603399864,52.44933612049877,18797
13.218132296402132,52.4488378528475,18798
13.221104790664658,52.448761779565444,18799
13.222784885475162,52.44918940856908,18800
13.224806247507619,52.44917195494967,18801
13.225821303683484,52.4493151275135,18802
13.2272761991505,52.44889496781258,18803
13.229345235888852,52.449091536862724,18804
13.229892299112409,52.44943337440722,18805
13.231879017807783,52.449223646013614,18806
13.232999349846548,52.449082258378304,18807
13.236594949799073,52.448983275868535,18808
13.239040751530162,52.44910105186738,18809
13.240694255572652,52.44904463294931,18810
13.24238818659249,52.44930673710037,18811
13.243585263554154,52.44919901923456,18812
13.245179616074521,52.44929788162503,18813
13.2465719320783,52.44926448472926,18814
13.249618449642028,52.44922305679362,18815
13.251619913745477,52.44906463903906,18816
13.25364007643599,52.449553262721494,18817
13.255339630799382,52.44944096305502,18818
13.2572945685326,52.449181758717124,18819
13.258683495722266,52.44937773124233,18820
13.25993005753591,52.44913608808511,18821
13.262863517607213,52.44893245557056,18822
13.263741843192491,52.4488055885394,18823
13.26624137950029,52.4491988739342,18824
13.268877113185164,52.44933143321413,18825
13.270152462709632,52.44904101736727,18826
13.273151631624353,52.44909199079113,18827
13.274792653751343,52.4493388922059,18828
13.276346934787712,52.449087232979075,18829
13.277831762838458,52.44921061354693,18830
13.278603849873402,52.44933882313599,18831
13.2805174393085,52.44912510811428,18832
13.282050431610964,52.44913794864498,18833
13.283940277910098,52.44915807579756,18834
13.28527300317196,52.4491652801141,18835
13.286600407582759,52.449030551899256,18836
13.287908559660494,52.44936172126103,18837
13.289359133756717,52.449349584167685,18838
13.291518824637174,52.449602445131,18839
13.294116856128138,52.44928349816802,18840
13.295815538290924,52.44942330346357,18841
13.300123102674544,52.449133535921554,18842
13.301111602515988,52.44922521007108,18843
13.302025833161652,52.4488885948476,18844
13.305432715722958,52.44927456548605,18845
13.307585301488963,52.44881947400229,18846
13.310404030779253,52.44874063788182,18847
13.311396112072904,52.449118077896415,18848
13.313130877232846,52.44883866082791,18849
13.315127804601136,52.44932430309662,18850
13.318043314827024,52.44954063487332,18851
13.31833587641487,52.44920922964495,18852
13.32067730624749,52.44928228644197,18853
13.323656481197004,52.44942855613671,18854
13.325166694757938,52.44890680248516,18855
13.326405769180749,52.44904134398834,18856
13.327896363144335,52.44922346621798,18857
13.32947090629018,52.44890145816214,18858
13.330693823562545,52.449045140672915,18859
13.332547437340825,52.449288154590924,18860
13.333763872162,52.449207697085036,18861
13.336788821139479,52.44916756163807,18862
13.338314105801341,52.44911477823324,18863
13.339527403817964,52.44939148817175,18864
13.341117467588688,52.44887211156535,18865
13.342613170353971,52.44911986269029,18866
13.344002065886704,52.44934901768838,18867
13.345444396933665,52.44912102492585,18868
13.347417811418106,52.44878610851698,18869
13.348601601598956,52.4490613115112,18870
13.350061452693344,52.44921871649087,18871
13.351542353884284,52.44908802852474,18872
13.354306254410496,52.44912831574091,18873
13.356074094951747,52.44890436184996,18874
13.357268531405253,52.44915280785763,18875
13.359363227403698,52.44910993072772,18876
13.362003993091147,52.449584971028756,18877
13.363212884224758,52.44883297372777,18878
13.36587408937506,52.449312098762825,18879
13.366404642626073,52.4491238005754,18880
13.36785763697245,52.449247603660694,18881
13.369098690413832,52.44926275620749,18882
13.37056277723423,52.44918176486489,18883
13.372068692279797,52.44917518632973,18884
13.374020660507437,52.44940075470005,18885
13.37524369232831,52.44889317893755,18886
13.376376290792189,52.449032118462235,18887
13.378899411741868,52.44924590257848,18888
13.38006783772516,52.44939740194777,18889
13.382836986565358,52.44915958708311,18890
13.384136647686091,52.44922561103712,18891
13.385457282976382,52.449144534301425,18892
13.38693192652089,52.449082051591596,18893
13.388706695080296,52.44900494851624,18894
13.390036691897578,52.449158068702076,18895
13.391348772380818,52.44930468592555,18896
13.392925120781904,52.449098836331586,18897
13.394249391753421,52.44906717875607,18898
13.397730773156919,52.44919342005699,18899
13.400318574956447,52.449002081172225,18900
13.401807406484204,52.449273340372976,18901
13.403394611200802,52.44910819241506,18902
13.40482552696381,52.449268723650704,18903
13.40644817218246,52.44913848192679,18904
13.407832157953196,52.4493061827736,18905
13.410447414789209,52.449487982091746,18906
13.411909196366048,52.449218861921075,18907
13.413452669416118,52.44913349475575,18908
13.415112329872954,52.44903767424714,18909
13.417119537982062,52.44933081712345,18910
13.418197858720147,52.44951477732821,18911
13.419131271150631,52.449065628649144,18912
13.424005092957952,52.448938820699254,18913
13.425479102188302,52.44900286257728,18914
13.426750276303576,52.44897376413705,18915
13.428345172542578,52.449370608683466,18916
13.429519568408498,52.44934604850413,18917
13.430952321156836,52.44900431836113,18918
13.434397326767776,52.44908526922813,18919
13.435679176493533,52.449276461652886,18920
13.439499734694568,52.4489532787599,18921
13.440715958672865,52.449380608552595,18922
13.442040955209656,52.44891228149997,18923
13.444408820509153,52.44912330254922,18924
13.446198786337199,52.44916666071914,18925
13.44919106134799,52.44913136859409,18926
13.4504479272926,52.449134058686994,18927
13.452212504696249,52.4491847518012,18928
13.45364825486214,52.449232144821934,18929
13.45583180003197,52.44916423992491,18930
13.456500299080322,52.449532773933974,18931
13.459489027815502,52.44912163848448,18932
13.460763102893601,52.449074948489724,18933
13.464080682536077,52.448992875365136,18934
13.465664213051975,52.44944330276651,18935
13.468463827973439,52.449181965532055,18936
13.469830421354821,52.449065433853356,18937
13.471173586382687,52.44912917340012,18938
13.472784745328259,52.44916158768886,18939
13.474425637764671,52.44908434666725,18940
13.47586266201732,52.44947231687616,18941
13.477471135385356,52.44955789504315,18942
13.478858869003176,52.44945068875695,18943
13.480053563980555,52.44915853212652,18944
13.483443942745591,52.4488177409918,18945
13.483992942707546,52.449339058224744,18946
13.485560001581963,52.448912734799265,18947
13.487504635911172,52.449173571976516,18948
13.489019586783376,52.44914045044649,18949
13.490661314148495,52.44914480066119,18950
13.49159921685228,52.44944238726972,18951
13.495279546459392,52.44926036468109,18952
13.496482904766376,52.449117337492865,18953
13.497837419949002,52.44908623603047,18954
13.499263595829945,52.44909609149838,18955
13.501019101436574,52.449272811137824,18956
13.50218500387506,52.44930008499974,18957
13.503978964475548,52.44973766204778,18958
13.50535333693156,52.44940129982678,18959
13.506918898902102,52.449261669581375,18960
13.508223815892293,52.44916727920247,18961
13.509601663688825,52.44917347641793,18962
13.511103248635155,52.4493114725044,18963
13.512556983569565,52.44900310591227,18964
13.514535826442154,52.44934603011076,18965
13.515776764440064,52.44929562429488,18966
13.516607994643007,52.44856905663882,18967
13.519277942272762,52.45016598831913,18968
13.520410678188373,52.449629494351626,18969
13.523066317706215,52.44915076101553,18970
13.525954464220527,52.44918280736149,18971
13.527300772406184,52.44930841029053,18972
13.52918500512597,52.44915901721445,18973
13.530573281363617,52.449266310278865,18974
13.531952020874014,52.449209964826565,18975
13.5341890921914,52.44901573576472,18976
13.536303081426775,52.44883443518469,18977
13.537794304526887,52.44910939117247,18978
13.542483137400765,52.44918362792838,18979
13.543693310454366,52.44912327106435,18980
13.546760785862485,52.449280228078976,18981
13.548185519936366,52.44910595723588,18982
13.552865639662299,52.449479749251296,18983
13.553881753257777,52.44915301113373,18984
13.555371739742885,52.44929806955975,18985
13.557025873075268,52.449441112462964,18986
13.558705763499788,52.44914954201102,18987
13.559934027892362,52.44891777843192,18988
13.561721530916172,52.44928675947226,18989
13.563338252071452,52.44899209733939,18990
13.564393382378379,52.448928912958124,18991
13.565891106720237,52.449217107376434,18992
13.567400661906744,52.4491933687627,18993
13.569817780627265,52.44835683238884,18994
13.571212616192804,52.45005329669204,18995
13.573657427561814,52.44945522794537,18996
13.57468099894675,52.44909759701685,18997
13.576623703434521,52.44900378361852,18998
13.578036667968952,52.4489739147972,18999
13.580322273905908,52.448891899308435,19000
13.582179137757212,52.44918306822002,19001
13.583624256766631,52.449178319677415,19002
13.585357167758687,52.44914242388168,19003
13.592771737241788,52.44893227402088,19004
13.594202214542241,52.44916283523321,19005
13.597105025952148,52.44909882485561,19006
13.598389448202072,52.44904870957325,19007
13.599814580199489,52.44895335179279,19008
13.604871223952467,52.44945081364484,19009
13.605508377541286,52.44906681649183,19010
13.607151774985244,52.449083932835144,19011
13.608968541423371,52.449183081088044,19012
13.61033937346334,52.44942646927992,19013
13.611945354448036,52.449172451766955,19014
13.614071196441847,52.448768351183816,19015
13.61410874077529,52.44962165022215,19016
13.615372929141724,52.44935572437377,19017
13.617677808639273,52.44915972707164,19018
13.619405104101384,52.448943442496436,19019
13.620537315526962,52.449092561483404,19020
13.62200950983088,52.44931945468381,19021
13.623477809893874,52.44933551352547,19022
13.62476441756749,52.4492090401129,19023
13.62732974119786,52.449144229697666,19024
13.6295497880626,52.449004466792125,19025
13.631006865942956,52.44899188251741,19026
13.63244496813522,52.44922848437973,19027
13.633978803758147,52.449099449586505,19028
13.637211743404011,52.449438332183384,19029
13.638416556667186,52.44917613466082,19030
13.64019766489585,52.44916355496286,19031
13.641508695910924,52.448756748631354,19032
13.643123953635897,52.44839734138604,19033
13.644333103809522,52.448610236456624,19034
13.645670722645557,52.44884575100454,19035
13.647286372291784,52.44903349431491,19036
13.648430555452125,52.44937467739996,19037
13.652749830675546,52.44892487955606,19038
13.655311546653447,52.44951058292032,19039
13.656083139942522,52.44943749215944,19040
13.656964584703028,52.44940813558107,19041
13.659086108446779,52.44934312073018,19042
13.660378183730737,52.44930407379794,19043
13.661475011870193,52.449270927297455,19044
13.663558966697364,52.44929464443595,19045
13.66518981162444,52.44912798632807,19046
13.66969617491359,52.44891450146845,19047
13.6707572414393,52.449023694226085,19048
13.672091273733518,52.449540944462996,19049
13.675420979710413,52.44920798753976,19050
13.685805327068074,52.44910873814797,19051
13.688914696845426,52.44928190376959,19052
13.689458254346157,52.44958127612157,19053
13.692617300065878,52.44866086575585,19054
13.694337477196996,52.44930972326507,19055
13.696063008056239,52.44919763907748,19056
13.700781254232634,52.44919494420412,19057
13.70169958232069,52.44965965984657,19058
13.703662494635939,52.44957399718577,19059
13.705077507815025,52.44935946724231,19060
13.705538723192333,52.44944645906989,19061
13.709135999399669,52.44921390571894,19062
13.711642080222044,52.449443140200124,19063
13.7146173519758,52.44914347274683,19064
13.718542913444024,52.4493958198241,19065
13.719764338228392,52.449013549339405,19066
13.720840615458044,52.448633818326826,19067
13.722309388685417,52.448393638397164,19068
13.7245938413021,52.44890597876173,19069
13.72970778425539,52.448319275129414,19070
13.735502173242205,52.44912207944403,19071
13.73593062262901,52.44894788740379,19072
13.739159417828073,52.44900516446377,19073
13.740613978299537,52.44920074941952,19074
13.744260137835653,52.44908247404242,19075
13.110617654607896,52.45027828861776,19076
13.11315258792327,52.45053620668115,19077
13.11511641809083,52.45008831074567,19078
13.116135370808408,52.45017240963976,19079
13.11804357089284,52.449945246732185,19080
13.119266878056104,52.45003300483503,19081
13.120864345199017,52.44980544228945,19082
13.122345188073108,52.45023369289773,19083
13.123875185677635,52.44987769610155,19084
13.124847735019125,52.45039812898165,19085
13.126448040597866,52.45013204456452,19086
13.128189368736404,52.4497614980673,19087
13.129698307369926,52.45019798747569,19088
13.13103363855716,52.450106979356576,19089
13.132708659136691,52.4505631225602,19090
13.133495608651156,52.45022718074677,19091
13.137367944472745,52.45023524629175,19092
13.138478320877484,52.45007536114749,19093
13.139977153530817,52.450202038945115,19094
13.142254623859827,52.44990739523665,19095
13.142985849007584,52.45015083951632,19096
13.144576194590018,52.449932744108764,19097
13.146382937305956,52.44986931196703,19098
13.146539832978874,52.450133302945254,19099
13.168460369816763,52.45039605365992,19100
13.1696238320283,52.45035854799485,19101
13.178998113223091,52.4483829069644,19102
13.179574141627327,52.44873119795095,19103
13.181009656668257,52.44899613543157,19104
13.182987269085686,52.4488761566314,19105
13.185097075756419,52.44880923110083,19106
13.189505278530522,52.44957929741204,19107
13.19053434695959,52.44998581332351,19108
13.191783809443253,52.45058053145844,19109
13.193602455462731,52.45055292450526,19110
13.194321876139979,52.450096100973305,19111
13.196559323354728,52.45054052061784,19112
13.198541220800369,52.44963007813133,19113
13.204833343939116,52.45083760409631,19114
13.20650970534724,52.450066051540034,19115
13.208032235320072,52.449371471257706,19116
13.209909547235222,52.448770207726845,19117
13.211329072037351,52.44987503522038,19118
13.212608036827142,52.45011019568276,19119
13.214161420439456,52.450416224065656,19120
13.216754971848525,52.45041733160468,19121
13.218685663196252,52.450267821528136,19122
13.21997259015875,52.450219257564214,19123
13.22142317683518,52.44955581898599,19124
13.222909133458632,52.44995228931811,19125
13.224389480265382,52.4500426026521,19126
13.225871209813885,52.44959980319731,19127
13.22816122332587,52.44992949503377,19128
13.22945944897587,52.45004675884519,19129
13.232031787918853,52.450064629633005,19130
13.234875326003975,52.45005689924254,19131
13.236170028168836,52.45027572498665,19132
13.2376681829077,52.449919189378484,19133
13.239415891408907,52.449825960970415,19134
13.240662036051047,52.44997207602,19135
13.243576843190606,52.45003804923921,19136
13.246565898848047,52.45008304606336,19137
13.247950189699669,52.44989726186601,19138
13.249763088100522,52.450268571642205,19139
13.250963249305636,52.45000758420199,19140
13.25246657309964,52.44996632377762,19141
13.256722602629749,52.45008448029768,19142
13.25847431659552,52.45013133494878,19143
13.261423920376183,52.45024319305293,19144
13.26309943212862,52.450038331413296,19145
13.263991056839428,52.45058058377236,19146
13.266363630783836,52.45043640673122,19147
13.267265658499124,52.45008440316931,19148
13.269055607144978,52.45006130813639,19149
13.271623010005998,52.45004399785628,19150
13.273057476937293,52.44995214567104,19151
13.274595078324086,52.45006325822651,19152
13.277650558479028,52.45032894943572,19153
13.279012969942688,52.45008914124485,19154
13.280599526933502,52.44996366381421,19155
13.281847596168332,52.45000495152655,19156
13.283703948258676,52.450024078163246,19157
13.285163734245192,52.450064974287756,19158
13.286556206091326,52.45007197383135,19159
13.288147809226011,52.45032458097924,19160
13.292532437511042,52.45003479755546,19161
13.293869455290025,52.44957331779604,19162
13.296955643251998,52.450021959636636,19163
13.297881339228354,52.45002237614647,19164
13.30041257195354,52.44978899406816,19165
13.301210998773163,52.45009096076574,19166
13.302981039545285,52.45025267083616,19167
13.30474075788568,52.45006794064405,19168
13.30560591551636,52.44986360836633,19169
13.306846133344264,52.45007341806612,19170
13.308783499296972,52.45033829255686,19171
13.310013884609198,52.45004125010622,19172
13.31157910321397,52.44999878581395,19173
13.312836013571804,52.45018512554004,19174
13.314124423918042,52.45010561869969,19175
13.316046640556484,52.45009017622223,19176
13.317556940283112,52.45009158234418,19177
13.319211765679368,52.450224257757334,19178
13.320375651601815,52.45001712075078,19179
13.321602225918323,52.44993747887309,19180
13.324810220924137,52.44989461554426,19181
13.326480627194144,52.44998344667687,19182
13.327563244058327,52.45041632065784,19183
13.329331464633864,52.44990946541772,19184
13.330882571880895,52.45033989295032,19185
13.334140542367825,52.45015784189992,19186
13.336653135570415,52.450183925542824,19187
13.338578835003398,52.45020421025887,19188
13.341200584012515,52.44993005812687,19189
13.342590846930086,52.450204036516595,19190
13.344082288115237,52.450320725907254,19191
13.34565375551185,52.450133571324976,19192
13.347108434435093,52.45008005915992,19193
13.34867418647202,52.450003375674136,19194
13.351569120811039,52.45031278366077,19195
13.35438721889817,52.449904691522754,19196
13.356545621176403,52.449790898573056,19197
13.357643045799865,52.45010533678224,19198
13.359027867128466,52.450231501699676,19199
13.362912602922133,52.45030352508341,19200
13.364913502835455,52.450223942618,19201
13.366414642973869,52.44984469951742,19202
13.369318732655444,52.45000083652156,19203
13.370693655192603,52.45057397021714,19204
13.37218576721119,52.450101364308296,19205
13.373910729037535,52.45021432875476,19206
